"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","pValue","log2FC","log10FC","FDR","log10qValue","Expression"
"Q3LXA3","TKFC","Triokinase/FMN cyclase",0.00214555059091142,-0.231301354753835,-0.0696286458186201,0.00404963861532103,2.3925837309519,"Unchanged"
"Q3MHD2","LSM12","Protein LSM12",0.00302450519825626,-0.199358036521785,-0.0600127488697327,0.0055787836049185,2.25346048408389,"Unchanged"
"Q3SXM5","HSDL1","Inactive hydroxysteroid dehydrogenase-like protein 1",0.320098562189032,-0.0662171177124122,-0.0199333386578488,0.381406981705964,0.418611361398502,"Unchanged"
"Q3SY69","ALDH1L2","Mitochondrial 10-formyltetrahydrofolate dehydrogenase",0.373777464573273,-0.123039193698317,-0.0370384879455042,0.437056499288138,0.359462417164582,"Unchanged"
"Q3V6T2","CCDC88A","Girdin",3.61742165864455e-06,-0.388375370052086,-0.116912635962776,9.77072393927778e-06,5.0100732570401,"Unchanged"
"Q3YEC7","RABL6","Rab-like protein 6",1.48631431832808e-08,0.311943447370588,0.0939043346093755,5.24854743659604e-08,7.27996087327159,"Unchanged"
"Q3ZAQ7","VMA21","Vacuolar ATPase assembly integral membrane protein VMA21",1.22513299252289e-14,-1.0923834269356,-0.32884017827383,8.28738146953902e-14,13.0815826700494,"Downregulated"
"Q3ZCM7","TUBB8","Tubulin beta-8 chain",0.00341933862782576,0.293655262481518,0.0883990423915165,0.00626348688854716,2.20318382735497,"Unchanged"
"Q3ZCQ8","TIMM50","Mitochondrial import inner membrane translocase subunit TIM50",0.057010594317011,0.212963107336252,0.0641082832780199,0.082091921167152,1.08569958058049,"Unchanged"
"Q3ZCW2","LGALSL","Galectin-related protein",0.000174233142407706,0.600600176625836,0.180798668565462,0.000386045982197466,3.41336096313843,"Unchanged"
"Q49A26","GLYR1","Cytokine-like nuclear factor N-PAC",6.10192865224905e-08,-0.618629973626265,-0.186226178278323,1.99244880151363e-07,6.70061282953325,"Unchanged"
"Q4G0F5","VPS26B","Vacuolar protein sorting-associated protein 26B",9.77577156470869e-19,0.561557155495565,0.169045548083908,1.11563565224399e-17,16.952477615484,"Unchanged"
"Q4G0J3","LARP7","La-related protein 7",1.08404096829783e-07,-0.601975264335355,-0.181212611212696,3.42923102087057e-07,6.46480325629373,"Unchanged"
"Q4G0N4","NADK2","NAD kinase 2, mitochondrial",1.02598430831581e-06,-0.349894434452956,-0.105328720086225,2.94303364012522e-06,5.53120477370153,"Unchanged"
"Q4G0N8","SLC9C1","Solute carrier family 9 member C1",0.981248548284468,0.00285063343632075,0.000858126170975189,0.986464923478068,0.00591835269334256,"Unchanged"
"Q4G0X4","KCTD21","BTB/POZ domain-containing protein KCTD21",0.00184922595799217,-0.292452092890133,-0.0880368522546389,0.00353878804232094,2.45114544889318,"Unchanged"
"Q4G176","ACSF3","Malonate--CoA ligase ACSF3, mitochondrial",3.9519288149113e-05,-0.280206651716556,-0.0843506071512535,9.524701161253e-05,4.02114864148487,"Unchanged"
"Q4J6C6","PREPL","Prolyl endopeptidase-like",1.79173914840324e-17,0.697215822719889,0.209882876090227,1.72492429468485e-16,15.7632299609514,"Unchanged"
"Q4KMP7","TBC1D10B","TBC1 domain family member 10B",7.58248368489693e-14,0.587301617356978,0.17679540332642,4.69596226774434e-13,12.328275401321,"Unchanged"
"Q4KMQ2","ANO6","Anoctamin-6",3.85837721371271e-09,-0.70531185825796,-0.212320025633148,1.46050489478977e-08,7.83549698317751,"Unchanged"
"Q4V328","GRIPAP1","GRIP1-associated protein 1",4.09792543668424e-28,0.631863389003021,0.190209833251808,1.84620915261859e-26,25.73371910034,"Unchanged"
"Q4VC31","MIX23","Protein MIX23",0.131282270818794,0.164345460223625,0.049472913178513,0.1737240723275,0.760139998739739,"Unchanged"
"Q4VCS5","AMOT","Angiomotin",0.35452609198532,-0.0869703339866836,-0.0261806792629064,0.41730675410772,0.379544586177399,"Unchanged"
"Q504Q3","PAN2","PAN2-PAN3 deadenylation complex catalytic subunit PAN2",0.497168162963778,-0.0654573734250183,-0.0197046328383089,0.562076455192607,0.250204606477371,"Unchanged"
"Q504Y0","SLC39A12","Zinc transporter ZIP12",0.74291186533107,0.0355297661024574,0.010695525335765,0.789286604150288,0.102765268020657,"Unchanged"
"Q52LD8","RFTN2","Raftlin-2",1.48595284628921e-15,-0.820342516925741,-0.246947704313135,1.11819573902527e-14,13.9514821669882,"Unchanged"
"Q52LJ0","FAM98B","Protein FAM98B",6.84693311969662e-08,-0.59284777226265,-0.178464962313626,2.2220296607377e-07,6.6532501481815,"Unchanged"
"Q53EL6","PDCD4","Programmed cell death protein 4",2.12368566076999e-06,-0.661035818412454,-0.198991609550437,5.90502834194737e-06,5.22877801359292,"Unchanged"
"Q53EL9","SEZ6","Seizure protein 6 homolog",0.19998336572893,-0.138213992545793,-0.0416065575767615,0.25177814428667,0.598981971716862,"Unchanged"
"Q53ET0","CRTC2","CREB-regulated transcription coactivator 2",0.735805021278164,0.0325827237668888,0.0098083771942672,0.782459736450229,0.106538000985834,"Unchanged"
"Q53F19","NCBP3","Nuclear cap-binding protein subunit 3",0.529057742907298,-0.0638766818844578,-0.0192287972707079,0.592878397311007,0.227034373739277,"Unchanged"
"Q53FA7","TP53I3","Quinone oxidoreductase PIG3",3.34482362551985e-10,-0.881095432231975,-0.265236154144345,1.42672458234581e-09,8.84565985583545,"Unchanged"
"Q53FP2","TMEM35A","Novel acetylcholine receptor chaperone",0.392973769178399,0.0766265726552469,0.0230668968341547,0.457484916559147,0.339623220205442,"Unchanged"
"Q53FT3","HIKESHI","Protein Hikeshi",2.08839406875981e-09,-0.530444462196172,-0.159679694154897,8.16522990128269e-09,8.08803158270284,"Unchanged"
"Q53FV1","ORMDL2","ORM1-like protein 2",0.527737427238424,0.136470566070034,0.0410817339123232,0.591591167011621,0.227978319034087,"Unchanged"
"Q53GG5-2","PDLIM3","Isoform 2 of PDZ and LIM domain protein 3",5.31213458256736e-09,-0.633802340519702,-0.190793515818467,1.97327206652332e-08,7.70481303190751,"Unchanged"
"Q53GL0","PLEKHO1","Pleckstrin homology domain-containing family O member 1",0.0255531458099792,0.202818553890338,0.0610544683981833,0.0398231594094928,1.39986428776219,"Unchanged"
"Q53GL7","PARP10","Protein mono-ADP-ribosyltransferase PARP10",0.635385970027381,-0.042225932371637,-0.0127112722387414,0.692226251208905,0.159751935034678,"Unchanged"
"Q53GQ0","HSD17B12","Very-long-chain 3-oxoacyl-CoA reductase",1.49779208827075e-10,-0.494650987253521,-0.148904784548111,6.64368137995514e-10,9.17759120377112,"Unchanged"
"Q53GS9","USP39","Ubiquitin carboxyl-terminal hydrolase 39",1.20357541157103e-14,-1.06792947847699,-0.321478806275365,8.14955335162978e-14,13.0888661927616,"Downregulated"
"Q53GT1","KLHL22","Kelch-like protein 22",0.060986049190121,0.149841176001889,0.0451066885621344,0.0873056774802708,1.05895751324542,"Unchanged"
"Q53H12","AGK","Acylglycerol kinase, mitochondrial",1.78543310864721e-14,0.621660612765461,0.187138491565255,1.18450340884555e-13,12.9264636850968,"Unchanged"
"Q53H47","SETMAR","Histone-lysine N-methyltransferase SETMAR",0.000671786409148675,-0.358921718350901,-0.10804620331888,0.00136838762359983,2.86379086245146,"Unchanged"
"Q53H82","LACTB2","Endoribonuclease LACTB2",0.888988841255562,-0.0153683911158984,-0.00462634671098127,0.914187689508367,0.0389646312359057,"Unchanged"
"Q53H96","PYCR3","Pyrroline-5-carboxylate reductase 3",0.508325723911606,-0.0368192540231949,-0.0110836998789534,0.572968242708057,0.241869448536731,"Unchanged"
"Q53HC0","CCDC92","Coiled-coil domain-containing protein 92",7.13596078738766e-27,1.02558426247745,0.308731626086635,2.60254908505096e-25,24.5846010707835,"Upregulated"
"Q53HC5","KLHL26","Kelch-like protein 26",3.23944719211426e-05,0.400196540690579,0.120471162908825,7.90985104330274e-05,4.10183169497019,"Unchanged"
"Q53HC9","EIPR1","EARP and GARP complex-interacting protein 1",0.574802105407144,-0.0548593472146974,-0.0165143090541692,0.636381450782435,0.196282487636764,"Unchanged"
"Q53HV7","SMUG1","Single-strand selective monofunctional uracil DNA glycosylase",0.169022700376229,-0.189950825559119,-0.0571808961944313,0.217486181387595,0.662568331986435,"Unchanged"
"Q53LP3","SOWAHC","Ankyrin repeat domain-containing protein SOWAHC",0.0269546213305934,0.255249294614607,0.0768376940510693,0.0418558695273216,1.37824363146795,"Unchanged"
"Q53RT3","ASPRV1","Retroviral-like aspartic protease 1",0.668619576519884,0.0664170882572055,0.0199935357900808,0.722948194659068,0.140892822456222,"Unchanged"
"Q53S58","TMEM177","Transmembrane protein 177",0.00334523679277795,0.252071630737026,0.0758811219077796,0.00613753452558383,2.21200605181751,"Unchanged"
"Q53SF7","COBLL1","Cordon-bleu protein-like 1",0.101629243901991,0.208934902072055,0.0628956726648052,0.137981165691634,0.860180190369959,"Unchanged"
"Q53T59","HS1BP3","HCLS1-binding protein 3",8.01644620334109e-05,-0.33711241308983,-0.101480948250706,0.000186239850622279,3.7299273853654,"Unchanged"
"Q53TN4","CYBRD1","Plasma membrane ascorbate-dependent reductase CYBRD1",0.00227016869495226,0.303918712348519,0.0914886486604775,0.00426732282909897,2.36984450089675,"Unchanged"
"Q562E7","WDR81","WD repeat-containing protein 81",2.56030635342066e-07,-0.377067072428903,-0.113508499178303,7.81239118819329e-07,6.107216018505,"Unchanged"
"Q562R1","ACTBL2","Beta-actin-like protein 2",0.89079563296906,-0.0122739256593576,-0.00369481978801644,0.91515513186333,0.0385052805766627,"Unchanged"
"Q567U6","CCDC93","Coiled-coil domain-containing protein 93",0.00039464531437937,-0.246967135317053,-0.0743445156736384,0.00083214749220465,3.07979969128906,"Unchanged"
"Q56VL3","OCIAD2","OCIA domain-containing protein 2",0.000322747334263825,0.382440292097549,0.115125999471857,0.000689828643435828,3.16125877658525,"Unchanged"
"Q587I9","SFT2D3","Vesicle transport protein SFT2C",0.0332956725107619,-0.215533452715193,-0.0648820343362975,0.0506302825097467,1.2955896493052,"Unchanged"
"Q58EX2","SDK2","Protein sidekick-2",2.52203029450158e-06,0.608475524381711,0.183169384466265,6.95096154338241e-06,5.15795511424436,"Unchanged"
"Q58FF8","HSP90AB2P","Putative heat shock protein HSP 90-beta 2",0.0236906258776049,0.359174628891592,0.108122336977848,0.0372234976463029,1.42918282150291,"Unchanged"
"Q58FG1","HSP90AA4P","Putative heat shock protein HSP 90-alpha A4",0.147792983694295,0.23567119861351,0.0709440998967503,0.192723616459473,0.715065063395471,"Unchanged"
"Q58WW2","DCAF6","DDB1- and CUL4-associated factor 6",0.037361228271008,0.24990009410428,0.0752274242446399,0.0562294642952092,1.25003605404604,"Unchanged"
"Q59EK9-2","RUNDC3A","Isoform 2 of RUN domain-containing protein 3A",0.0012867055401382,0.211408949570343,0.0636404351724871,0.00251538890759292,2.59939485857468,"Unchanged"
"Q5BJF2","TMEM97","Sigma intracellular receptor 2",3.82662733237018e-05,-0.513797702425979,-0.154668520133456,9.24857720968712e-05,4.03392507347812,"Unchanged"
"Q5BJH7","YIF1B","Protein YIF1B",0.00421845856537445,0.288482086935264,0.0868417613792586,0.00756644155376687,2.12110831824167,"Unchanged"
"Q5BKZ1","ZNF326","DBIRD complex subunit ZNF326",4.50231582573276e-09,-0.631165322196938,-0.189999694204199,1.69036753786655e-08,7.77201885614789,"Unchanged"
"Q5BLP8-2","NICOL1","Isoform 2 of NELL2-interacting cell ontogeny regulator 1",0.00049468536304778,0.4447815503818,0.133892588182852,0.00102892764257343,2.98761516511705,"Unchanged"
"Q5D862","FLG2","Filaggrin-2",0.293844326956953,-0.235485852832037,-0.0708883052569569,0.354164879474432,0.450794507535245,"Unchanged"
"Q5DX21","IGSF11","Immunoglobulin superfamily member 11",0.000991269650514731,0.373883979985782,0.112550292873952,0.00197081675829191,2.70535375347915,"Unchanged"
"Q5EB52","MEST","Mesoderm-specific transcript homolog protein",2.6988648849956e-06,0.428229030292862,0.128909783132251,7.41461763741516e-06,5.12991124008298,"Unchanged"
"Q5EBL4","RILPL1","RILP-like protein 1",0.460354035247382,0.0450827045255329,0.0135712463478417,0.525367610092749,0.279536705801187,"Unchanged"
"Q5EBL8","PDZD11","PDZ domain-containing protein 11",0.98795092318159,0.00129383448034748,0.000389482988008865,0.990681657476098,0.0040658779185831,"Unchanged"
"Q5EBM0","CMPK2","UMP-CMP kinase 2, mitochondrial",0.924607349005877,-0.00766750331171284,-0.00230814848867849,0.941655240272336,0.0261080724227331,"Unchanged"
"Q5FWE3","PRRT3","Proline-rich transmembrane protein 3",1.82826370070254e-11,1.04478836305776,0.314512636401056,8.96317332072734e-11,10.0475382055509,"Upregulated"
"Q5GH72","XKR7","XK-related protein 7",0.0351165403419704,0.288881960697758,0.0869621353762484,0.0531529013125169,1.27447302484479,"Unchanged"
"Q5GH76","XKR4","XK-related protein 4",0.0193410986739961,0.343297706330977,0.103342907048269,0.0308321445790599,1.51099626617653,"Unchanged"
"Q5GLZ8","HERC4","Probable E3 ubiquitin-protein ligase HERC4",5.34539104575568e-10,0.398980475385319,0.120105090775256,2.2223028032807e-09,8.65319676590179,"Unchanged"
"Q5H9R7","PPP6R3","Serine/threonine-protein phosphatase 6 regulatory subunit 3",0.348885244608638,-0.0927628777439011,-0.027924408685025,0.41172162148388,0.385396325510224,"Unchanged"
"Q5HYI7","MTX3","Metaxin-3",0.00150360126146443,0.240498432965705,0.0723972422328603,0.00291296332076288,2.53566498385519,"Unchanged"
"Q5HYI8","RABL3","Rab-like protein 3",7.27346474237142e-08,-0.425874431488285,-0.128200978264319,2.3515943934881e-07,6.62863758389718,"Unchanged"
"Q5HYK3","COQ5","2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",0.0875395655913498,-0.13447540092223,-0.040481129356531,0.121166711972123,0.916616677137485,"Unchanged"
"Q5HYW2","NHSL2","NHS-like protein 2",0.000831924882809629,0.277169041955685,0.0834361954981097,0.00167331725042509,2.77642171172915,"Unchanged"
"Q5J8M3-2","EMC4","Isoform 2 of ER membrane protein complex subunit 4",0.33232203120566,-0.102446216019199,-0.0308393839640506,0.394471458773999,0.403984413862336,"Unchanged"
"Q5JPH6","EARS2","Nondiscriminating glutamyl-tRNA synthetase EARS2, mitochondrial",6.5046116217459e-05,0.315017110444525,0.0948295993911952,0.000152504380641818,3.8167176811615,"Unchanged"
"Q5JQF8","PABPC1L2A","Polyadenylate-binding protein 1-like 2",7.00609471742333e-06,0.450524356442736,0.135621345066475,1.836934609631e-05,4.73590630323795,"Unchanged"
"Q5JR12","PPM1J","Protein phosphatase 1J",3.99287507715305e-17,1.33720759250223,0.402539595772789,3.6643819419697e-16,15.4359992657234,"Upregulated"
"Q5JRA6","MIA3","Transport and Golgi organization protein 1 homolog",0.756546232694858,-0.0238395083157004,-0.0071764070849067,0.800809763815365,0.0964706403922679,"Unchanged"
"Q5JRX3","PITRM1","Presequence protease, mitochondrial",5.30742858090554e-15,0.518529170987517,0.15609283409402,3.74837143526454e-14,13.4261573803528,"Unchanged"
"Q5JSH3","WDR44","WD repeat-containing protein 44",4.05103263749875e-24,0.672668649874435,0.202493440754997,9.59579655336043e-23,22.0179189683626,"Unchanged"
"Q5JSZ5","PRRC2B","Protein PRRC2B",0.00694096353210269,0.266365358600853,0.0801839627446497,0.0119939989036811,1.92103599519519,"Unchanged"
"Q5JTD7","LRRC73","Leucine-rich repeat-containing protein 73",1.59517296218354e-05,0.44944521994938,0.135296492612559,4.02766565140334e-05,4.39494658870863,"Unchanged"
"Q5JTH9","RRP12","RRP12-like protein",0.174566683426241,0.15240090705932,0.0458772443912539,0.223534859531317,0.650654740444487,"Unchanged"
"Q5JTJ3","COA6","Cytochrome c oxidase assembly factor 6 homolog",4.78873251621631e-10,0.797756673875682,0.240148688077709,2.00174246417702e-09,8.69859179777646,"Unchanged"
"Q5JTV8","TOR1AIP1","Torsin-1A-interacting protein 1",3.13009622462915e-15,-1.03304097579072,-0.310976320462995,2.26398250539021e-14,13.645126933421,"Downregulated"
"Q5JTV8-3","TOR1AIP1","Isoform 3 of Torsin-1A-interacting protein 1",1.97168065536522e-11,-0.88018505700923,-0.26496210389499,9.6183968559324e-11,10.0168973078626,"Unchanged"
"Q5JTZ9","AARS2","Alanine--tRNA ligase, mitochondrial",1.1689168865734e-08,-0.396454992279926,-0.11934484460699,4.16400211842399e-08,7.38048905821539,"Unchanged"
"Q5JU85","IQSEC2","IQ motif and SEC7 domain-containing protein 2",1.52527096063791e-12,0.882703606595253,0.26572026286595,8.33097680798502e-12,11.07930407453,"Unchanged"
"Q5JUK3","KCNT1","Potassium channel subfamily T member 1",0.992061362081975,0.00121431486641477,0.00036554519897156,0.993647045747029,0.00276785434076525,"Unchanged"
"Q5JV73","FRMPD3","FERM and PDZ domain-containing protein 3",0.000241004315306457,0.370010782773657,0.11138434433398,0.000524051339245239,3.28062616481258,"Unchanged"
"Q5JVF3","PCID2","PCI domain-containing protein 2",0.0209189439905756,0.265796533523512,0.0800127293340841,0.0331709871007678,1.47924160457223,"Unchanged"
"Q5JVS0","HABP4","Intracellular hyaluronan-binding protein 4",2.00823604188877e-12,0.662662677371994,0.199481342895974,1.08655973600779e-11,10.9639463923942,"Unchanged"
"Q5JYT7","KIAA1755","Uncharacterized protein KIAA1755",0.809807853523895,-0.064103850438034,-0.0192971818194059,0.845758414293971,0.0727536728030469,"Unchanged"
"Q5KSL6","DGKK","Diacylglycerol kinase kappa",0.341764928495496,0.119219478946262,0.0358886392302555,0.404565628047304,0.393011017718189,"Unchanged"
"Q5M775","SPECC1","Cytospin-B",2.24220645438699e-08,-0.423597600620255,-0.127515583877988,7.70849331176536e-08,7.11303050007236,"Unchanged"
"Q5M9Q1","NKAPL","NKAP-like protein",0.671789579413562,0.0386093525570956,0.0116225732328517,0.725674978447588,0.1392578513011,"Unchanged"
"Q5MNZ6","WDR45B","WD repeat domain phosphoinositide-interacting protein 3",0.00254527206066497,-0.227736417630468,-0.0685554928118305,0.00475076098406814,2.32323681885705,"Unchanged"
"Q5MY95","ENTPD8","Ectonucleoside triphosphate diphosphohydrolase 8",0.873085528984394,0.0565133662892983,0.0170122184090244,0.900385779666282,0.0455713726911017,"Unchanged"
"Q5QJ74","TBCEL","Tubulin-specific chaperone cofactor E-like protein",1.14069934051386e-06,-0.412045247328928,-0.124037979016791,3.25448698433859e-06,5.48751746099143,"Unchanged"
"Q5QJE6","DNTTIP2","Deoxynucleotidyltransferase terminal-interacting protein 2",0.470503049194338,-0.071702103982985,-0.0215844840510963,0.535708212437492,0.271071695816897,"Unchanged"
"Q5R372-5","RABGAP1L","Isoform 5 of Rab GTPase-activating protein 1-like",0.000136414638574885,0.379346891935334,0.114194793234438,0.000306988607148771,3.512877741605,"Unchanged"
"Q5R372","RABGAP1L","Rab GTPase-activating protein 1-like",0.295824806978152,0.0944550578568153,0.0284338056570782,0.356240460255137,0.44825675677719,"Unchanged"
"Q5R3F8","ELFN2","Protein phosphatase 1 regulatory subunit 29",1.85389834582392e-18,1.02485771372056,0.308512913117498,2.04462740764228e-17,16.6893858219098,"Upregulated"
"Q5R3I4","TTC38","Tetratricopeptide repeat protein 38",0.778090592259372,-0.0321351146125011,-0.00967363341246272,0.819336763281982,0.0865375581000816,"Unchanged"
"Q5RI15","COX20","Cytochrome c oxidase assembly protein COX20, mitochondrial",0.0340793178217597,-0.243733791579822,-0.0733711822224395,0.0516964651728411,1.2865391514595,"Unchanged"
"Q5RKV6","EXOSC6","Exosome complex component MTR3",1.35320787836216e-11,-0.868762171340484,-0.261523472671657,6.77390116597705e-11,10.1691611441815,"Unchanged"
"Q5SGD2","PPM1L","Protein phosphatase 1L",4.10437255159124e-07,-0.373497621469366,-0.112433987371431,1.22952803120897e-06,5.9102615656153,"Unchanged"
"Q5SNT2","TMEM201","Transmembrane protein 201",2.09355239638312e-08,-0.615475571823046,-0.185276608717178,7.22626773573804e-08,7.14108595170799,"Unchanged"
"Q5SQI0","ATAT1","Alpha-tubulin N-acetyltransferase 1",3.86944448298505e-15,-0.655374774826317,-0.197287465624249,2.77545065777481e-14,13.556666489192,"Unchanged"
"Q5SQN1","SNAP47","Synaptosomal-associated protein 47",0.130594385102981,0.170792672511526,0.0514137174655844,0.172880179856895,0.762254794303804,"Unchanged"
"Q5SRE5","NUP188","Nucleoporin NUP188",0.146209138464413,-0.128528720209581,-0.0386910000873872,0.190874922620302,0.719251125996204,"Unchanged"
"Q5SRE7","PHYHD1","Phytanoyl-CoA dioxygenase domain-containing protein 1",0.471419085150348,0.0837446231031382,0.0252096435296195,0.536525244965039,0.270409838486341,"Unchanged"
"Q5SSJ5","HP1BP3","Heterochromatin protein 1-binding protein 3",1.00889223440683e-25,-1.69508973747258,-0.51027285632143,3.14673944423813e-24,23.5021392159728,"Downregulated"
"Q5ST30","VARS2","Valine--tRNA ligase, mitochondrial",0.00091905513242177,-0.290412076086984,-0.0874227460052325,0.00183358814118184,2.73669820852375,"Unchanged"
"Q5SW79","CEP170","Centrosomal protein of 170 kDa",0.129588187757805,0.0880033762463137,0.0264916559698436,0.171680065003758,0.765280130939821,"Unchanged"
"Q5SWX8","ODR4","Protein odr-4 homolog",0.000234004813809492,-0.35725273390186,-0.107543788937422,0.000510118653253899,3.29232879554914,"Unchanged"
"Q5SXM8","DNLZ","DNL-type zinc finger protein",0.143610137710251,0.157921041294871,0.0475389703762463,0.187873349636888,0.726134821424282,"Unchanged"
"Q5SY16","NOL9","Polynucleotide 5'-hydroxyl-kinase NOL9",0.00295270597740682,-0.334809345045761,-0.100787655687386,0.00545656898184055,2.26308035008366,"Unchanged"
"Q5SYC1","CLVS2","Clavesin-2",8.57732671801139e-12,0.823834384745841,0.247998861267879,4.35371966621889e-11,10.3611395383941,"Unchanged"
"Q5SYE7","NHSL1","NHS-like protein 1",0.919675145317629,-0.0106950385369586,-0.00321952740440675,0.938046874322938,0.027775459327589,"Unchanged"
"Q5T013","HYI","Putative hydroxypyruvate isomerase",0.0108183563859694,0.259709947024817,0.0781804842267733,0.018034082362391,1.74390595121581,"Unchanged"
"Q5T089","MORN1","MORN repeat-containing protein 1",0.0422940409643785,0.411498696888619,0.123873450940115,0.0628303500791942,1.20183052046807,"Unchanged"
"Q5T0D9","TPRG1L","Tumor protein p63-regulated gene 1-like protein",1.06459470601456e-22,1.34066208627665,0.403579502018723,2.0497908683124e-21,20.6882904459545,"Upregulated"
"Q5T0F9","CC2D1B","Coiled-coil and C2 domain-containing protein 1B",0.0901867920882287,0.180926925107306,0.0544644314805497,0.124256957398393,0.905679284887288,"Unchanged"
"Q5T0N5","FNBP1L","Formin-binding protein 1-like",0.0154299790516878,0.221278510274184,0.0666114689883697,0.0251261151909483,1.59987465353058,"Unchanged"
"Q5T1J5","CHCHD2P9","Putative coiled-coil-helix-coiled-coil-helix domain-containing protein CHCHD2P9, mitochondrial",4.37706041304453e-07,-0.887550590072538,-0.2671793502811,1.3061072479271e-06,5.88402116052603,"Unchanged"
"Q5T1M5","FKBP15","FK506-binding protein 15",0.281243803897807,-0.0872560102890061,-0.0262666763989558,0.341485562844387,0.466627652478949,"Unchanged"
"Q5T200-2","ZC3H13","Isoform 2 of Zinc finger CCCH domain-containing protein 13",0.1481499839887,0.1493886126354,0.0449704534138827,0.193152608215266,0.714099423031199,"Unchanged"
"Q5T2E6","ARMH3","Armadillo-like helical domain-containing protein 3",0.0356984239183632,0.204038064993369,0.0614215778202408,0.0539625517695784,1.2679075216902,"Unchanged"
"Q5T2T1","MPP7","MAGUK p55 subfamily member 7",0.000359353966508229,0.33826290076564,0.101827279550766,0.000762396703952361,3.11781898993845,"Unchanged"
"Q5T3F8","TMEM63B","CSC1-like protein 2",0.0628731302377459,0.171231673883519,0.0515458700466921,0.0897834030927662,1.04680393740173,"Unchanged"
"Q5T440","IBA57","Putative transferase CAF17, mitochondrial",0.000129426647268908,-0.217977866443969,-0.065617876190472,0.000292792215170522,3.53344047458575,"Unchanged"
"Q5T442","GJC2","Gap junction gamma-2 protein",0.87208764271222,-0.0184988669986845,-0.00556871385240258,0.899625878661379,0.0459380601303758,"Unchanged"
"Q5T447","HECTD3","E3 ubiquitin-protein ligase HECTD3",0.102858839364221,-0.0972334053417168,-0.0292701715884111,0.139376052631723,0.855811839604732,"Unchanged"
"Q5T4S7","UBR4","E3 ubiquitin-protein ligase UBR4",1.85968661658401e-05,0.16816349943549,0.0506222575059055,4.66478160411703e-05,4.33116868425341,"Unchanged"
"Q5T5C0","STXBP5","Syntaxin-binding protein 5",9.93618664179917e-23,1.55128753253813,0.46698407919354,1.92929956399779e-21,20.7146003338437,"Upregulated"
"Q5T5P2","KIAA1217","Sickle tail protein homolog",2.57430008213498e-15,0.89844982107467,0.270460345742413,1.89175378104013e-14,13.723135389337,"Unchanged"
"Q5T5P2-2","KIAA1217","Isoform 2 of Sickle tail protein homolog",0.732247306286349,0.049671104757735,0.0149524924498461,0.77927754859222,0.108307835839564,"Unchanged"
"Q5T5U3","ARHGAP21","Rho GTPase-activating protein 21",1.28149247963856e-05,0.245289704669747,0.0738395587331532,3.27281499153337e-05,4.4850785441656,"Unchanged"
"Q5T5Y3","CAMSAP1","Calmodulin-regulated spectrin-associated protein 1",2.91044594538826e-08,0.422732190808222,0.127255069566024,9.8826127593898e-08,7.00512822171038,"Unchanged"
"Q5T653","MRPL2","Large ribosomal subunit protein uL2m",0.310619306714411,-0.109106037379205,-0.0328441899591763,0.371912260062956,0.429559504916295,"Unchanged"
"Q5T6F2","UBAP2","Ubiquitin-associated protein 2",0.0238697044395523,0.246750275766109,0.074279234443958,0.0374451235097483,1.42660473258947,"Unchanged"
"Q5T6V5","QNG1","Queuosine 5'-phosphate N-glycosylase/hydrolase",3.69220817766711e-07,0.643485764637459,0.193708516938648,1.10894949754507e-06,5.95508823152164,"Unchanged"
"Q5T749","KPRP","Keratinocyte proline-rich protein",0.979217866820241,-0.00647108141174257,-0.00194798960931815,0.985364781896631,0.00640296398244548,"Unchanged"
"Q5T750","KPLCE","Protein KPLCE",0.595729899339695,0.156680530317026,0.0471655393619644,0.656283553803503,0.182908478848181,"Unchanged"
"Q5T7P8","SYT6","Synaptotagmin-6",0.548406169171442,0.0684591690997101,0.0206082633772455,0.611281326665386,0.21375887077336,"Unchanged"
"Q5T848","GPR158","Metabotropic glycine receptor",5.53562851292207e-09,0.478644033229939,0.144086211247799,2.05145630857913e-08,7.68793772809753,"Unchanged"
"Q5T8D3-2","ACBD5","Isoform 2 of Acyl-CoA-binding domain-containing protein 5",5.150708405771e-17,-0.779228708059696,-0.23457121460846,4.67155697907625e-16,15.3305383496853,"Unchanged"
"Q5T8D3-4","ACBD5","Isoform 4 of Acyl-CoA-binding domain-containing protein 5",0.374320282380805,0.119311559314358,0.0359163581830641,0.437616978706053,0.358905836548247,"Unchanged"
"Q5T8P6","RBM26","RNA-binding protein 26",8.33344295009091e-07,-0.470124797681549,-0.141521665807607,2.42475399978795e-06,5.61533231559942,"Unchanged"
"Q5T9C2","EEIG1","Early estrogen-induced gene 1 protein",0.305373923941705,0.109756221654727,0.0330399149288176,0.366204324587713,0.436276531324627,"Unchanged"
"Q5TA45","INTS11","Integrator complex subunit 11",0.564945250579327,-0.0623444061715688,-0.0187675363195008,0.626777339810607,0.202886713181601,"Unchanged"
"Q5TAQ9","DCAF8","DDB1- and CUL4-associated factor 8",0.0188263917392324,-0.205885918614737,-0.0619778371878692,0.0300951572955772,1.52150338244643,"Unchanged"
"Q5TBA9","FRY","Protein furry homolog",0.576589635438532,-0.0418622095556467,-0.012601780761021,0.637643567636419,0.195422016992014,"Unchanged"
