"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","pValue","log2FC","log10FC","FDR","log10qValue","Expression"
"Q15233","NONO","Non-POU domain-containing octamer-binding protein",1.41072099496439e-05,-0.592469267836842,-0.178351021127967,5.38135020381268e-05,4.26910874431581,"Unchanged"
"Q15256","PTPRR","Receptor-type tyrosine-protein phosphatase R",0.00290590627009805,0.2272527801501,0.0684099034232123,0.0063669459376306,2.19606883775802,"Unchanged"
"Q15257-2","PTPA","Isoform 1 of Serine/threonine-protein phosphatase 2A activator",1.19844315159324e-06,0.269864749645517,0.0812373844156514,5.84633308133912e-06,5.23311644534758,"Unchanged"
"Q15262","PTPRK","Receptor-type tyrosine-protein phosphatase kappa",0.0192314065632722,0.171230829542808,0.0515456158748115,0.0342012207125831,1.46595839279539,"Unchanged"
"Q15269","PWP2","Periodic tryptophan protein 2 homolog",0.015385012996224,-0.220704422455325,-0.0664386513347481,0.0279960122975111,1.55290382439065,"Unchanged"
"Q15276","RABEP1","Rab GTPase-binding effector protein 1",2.39805715428883e-05,0.196517338655463,0.0591576136033511,8.70906636697204e-05,4.0600283999183,"Unchanged"
"Q15283","RASA2","Ras GTPase-activating protein 2",0.0082403295514856,0.280764992640779,0.0845186845172514,0.0161045056984378,1.79305260060122,"Unchanged"
"Q15286","RAB35","Ras-related protein Rab-35",1.84324579401037e-11,0.415982040645263,0.125223071891738,2.94108640234108e-10,9.53149221673443,"Unchanged"
"Q15287","RNPS1","RNA-binding protein with serine-rich domain 1",0.00354734241292215,-0.326340299585557,-0.0982382189692227,0.00760081792112912,2.11913967094028,"Unchanged"
"Q15291","RBBP5","Retinoblastoma-binding protein 5",0.193605669665118,-0.109956620379236,-0.0331002409559876,0.259938426373521,0.585129514541276,"Unchanged"
"Q15293","RCN1","Reticulocalbin-1",5.74502571928409e-05,-0.489993073977937,-0.147502612934959,0.000190478414059765,3.72015423356265,"Unchanged"
"Q15303","ERBB4","Receptor tyrosine-protein kinase erbB-4",0.295048915935555,0.112310423721024,0.0338088063657596,0.371804785656999,0.429685024539777,"Unchanged"
"Q15306","IRF4","Interferon regulatory factor 4",0.872232684161071,0.0206148330407583,0.00620568310087319,0.90342597925203,0.0441074248620994,"Unchanged"
"Q15311","RALBP1","RalA-binding protein 1",0.0446224748220535,-0.142040881047525,-0.0427585658058446,0.0717310445308802,1.14429284502272,"Unchanged"
"Q15323","KRT31","Keratin, type I cuticular Ha1",0.463039266942158,0.115945439001105,0.034903054999761,0.543365622579553,0.264907841803815,"Unchanged"
"Q15334","LLGL1","Lethal(2) giant larvae protein homolog 1",1.300317393856e-22,-1.03971845732088,-0.312986442699067,6.40220556846385e-20,19.1936703852034,"Downregulated"
"Q15345","LRRC41","Leucine-rich repeat-containing protein 41",0.17676959484715,0.178409961226961,0.053706749854563,0.240541534482528,0.61880992286958,"Unchanged"
"Q15349-2","RPS6KA2","Isoform 2 of Ribosomal protein S6 kinase alpha-2",0.0384684074207433,0.155411439046936,0.0467835048224321,0.063042325887194,1.20036777233735,"Unchanged"
"Q15363","TMED2","Transmembrane emp24 domain-containing protein 2",0.250394548905738,-0.106984939716515,-0.0322056759389738,0.323396969384908,0.490264054267522,"Unchanged"
"Q15365","PCBP1","Poly(rC)-binding protein 1",9.1353533103192e-09,-0.391217852570438,-0.117768308462951,7.21305731592557e-08,7.14188061683374,"Unchanged"
"Q15366-4","PCBP2","Isoform 4 of Poly(rC)-binding protein 2",0.00442355571263436,0.437140315711235,0.131592347343105,0.00922031131756535,2.03525441503984,"Unchanged"
"Q15366","PCBP2","Poly(rC)-binding protein 2",0.00386632955945164,-0.187871843925134,-0.0565550603621671,0.00821029256109061,2.08564136719195,"Unchanged"
"Q15369","ELOC","Elongin-C",0.226168726403554,0.0758562847075126,0.0228350170565883,0.296836357551016,0.527482906234175,"Unchanged"
"Q15370","ELOB","Elongin-B",0.399022586912127,-0.0521715597954522,-0.0157052044190081,0.479759757820564,0.318976183399098,"Unchanged"
"Q15382","RHEB","GTP-binding protein Rheb",0.0105094937719028,0.120315039401554,0.0362184357893615,0.0199622740774037,1.69978998594386,"Unchanged"
"Q15386","UBE3C","Ubiquitin-protein ligase E3C",0.847353699814978,0.00975715208351779,0.00293719544939418,0.882297440003723,0.0543849808819272,"Unchanged"
"Q15388","TOMM20","Mitochondrial import receptor subunit TOM20 homolog",1.75469274664689e-11,0.375066045450777,0.112906130035754,2.81455727233863e-10,9.55058990962323,"Unchanged"
"Q15393","SF3B3","Splicing factor 3B subunit 3",1.43468508187892e-05,-0.45192749777564,-0.136043732695835,5.45766240032637e-05,4.26299333239093,"Unchanged"
"Q15404","RSU1","Ras suppressor protein 1",0.0365683695529885,-0.15941201652384,-0.047987798642958,0.0602595676138535,1.21997398888555,"Unchanged"
"Q15417","CNN3","Calponin-3",4.93350109749933e-08,-0.444796023173708,-0.133896944927338,3.30913527740203e-07,6.48028547852514,"Unchanged"
"Q15424","SAFB","Scaffold attachment factor B1",0.00261146049242749,-0.360223571825025,-0.108438100264551,0.00579362638374725,2.23704951477752,"Unchanged"
"Q15427","SF3B4","Splicing factor 3B subunit 4",0.0144146082794176,-0.259642239169317,-0.0781601021313258,0.0263844830732535,1.57865141013316,"Unchanged"
"Q15428","SF3A2","Splicing factor 3A subunit 2",2.9436013400667e-05,-0.500081578682259,-0.150539555462357,0.000105083538400089,3.97846531196361,"Unchanged"
"Q15435","PPP1R7","Protein phosphatase 1 regulatory subunit 7",0.646083590176076,-0.02396030613804,-0.00721277085284182,0.711983083466618,0.147530324964799,"Unchanged"
"Q15436","SEC23A","Protein transport protein Sec23A",0.00350850681785987,0.141963758937459,0.0427353497373858,0.00753399921978445,2.12297442910797,"Unchanged"
"Q15437","SEC23B","Protein transport protein Sec23B",3.65847577786204e-07,-0.507420811290973,-0.152748884622735,2.02879111317804e-06,5.69276266615749,"Unchanged"
"Q15438","CYTH1","Cytohesin-1",0.666194778707481,0.0353631668690628,0.0106453739692586,0.729480636954831,0.136986231358295,"Unchanged"
"Q15459","SF3A1","Splicing factor 3A subunit 1",3.15031341390772e-05,-0.478125594723492,-0.143930145706451,0.000111302462132578,3.95349522848861,"Unchanged"
"Q15477","SKIC2","Superkiller complex protein 2",1.7414374278989e-11,-0.305086027524588,-0.091840045542868,2.80460939030541e-10,9.55212761620732,"Unchanged"
"Q15493","RGN","Regucalcin",0.000496156093662258,0.472542037536596,0.14224932751069,0.00132455614005188,2.87792962981821,"Unchanged"
"Q15517","CDSN","Corneodesmosin",0.101712872108955,-0.338976839700531,-0.102042196585241,0.1480164886736,0.829689902570664,"Unchanged"
"Q15526","SURF1","Surfeit locus protein 1",6.1483883574832e-06,-0.394163948892444,-0.11865517182599,2.53625619079184e-05,4.59580687988035,"Unchanged"
"Q15542","TAF5","Transcription initiation factor TFIID subunit 5",0.2511035150533,0.124805969246484,0.0375703403811081,0.324130436191461,0.489280186340893,"Unchanged"
"Q15545","TAF7","Transcription initiation factor TFIID subunit 7",1.05290419170117e-07,-0.426664382631389,-0.128438777253502,6.5443359724041e-07,6.18413441300181,"Unchanged"
"Q15554","TERF2","Telomeric repeat-binding factor 2",0.0132440953314923,-0.246656485300947,-0.0742510007006368,0.0245473377574553,1.60999560170562,"Unchanged"
"Q15555-5","MAPRE2","Isoform 5 of Microtubule-associated protein RP/EB family member 2",0.610228061986634,-0.0429057140762517,-0.0129159069223341,0.678983378736702,0.168140856958505,"Unchanged"
"Q15582","TGFBI","Transforming growth factor-beta-induced protein ig-h3",4.90852395720599e-15,-1.43143110419053,-0.430903699087762,1.93339746497262e-13,12.7136788551799,"Downregulated"
"Q15596","NCOA2","Nuclear receptor coactivator 2",0.0676655123676161,-0.161472359608339,-0.0486080237127509,0.103281305746231,0.985978280087124,"Unchanged"
"Q15599","NHERF2","Na(+)/H(+) exchange regulatory cofactor NHE-RF2",0.978410908822385,-0.00161537248299837,-0.000486275571552696,0.983978172528845,0.00701453536481478,"Unchanged"
"Q15628","TRADD","Tumor necrosis factor receptor type 1-associated DEATH domain protein",0.0406467658380757,-0.173966392871567,-0.0523691024918064,0.0661061255020772,1.17975829621036,"Unchanged"
"Q15631","TSN","Translin",3.49164495169245e-09,-0.397897832116891,-0.119779182676855,3.11462209849381e-08,7.50659463937236,"Unchanged"
"Q15637-4","SF1","Isoform 4 of Splicing factor 1",0.060552656321745,-0.239097269077239,-0.071975449873591,0.0936480727004237,1.02850115608035,"Unchanged"
"Q15637-5","SF1","Isoform 5 of Splicing factor 1",0.00345784544669033,-0.309716863991998,-0.0932340662245729,0.00744143885858148,2.12834308220616,"Unchanged"
"Q15642","TRIP10","Cdc42-interacting protein 4",3.09182988811584e-07,-0.402922770577881,-0.121291839879979,1.74545318745147e-06,5.75809179434573,"Unchanged"
"Q15643","TRIP11","Thyroid receptor-interacting protein 11",0.02660736208292,-0.182168629012462,-0.054838221601735,0.0454872387989998,1.34211042524421,"Unchanged"
"Q15648","MED1","Mediator of RNA polymerase II transcription subunit 1",0.0839770368592058,0.254013764319645,0.0764657623717341,0.124914483183104,0.903387204525432,"Unchanged"
"Q15654","TRIP6","Thyroid receptor-interacting protein 6",0.766339133173828,0.0382069769688682,0.0115014461112723,0.813925369024222,0.0894154148981171,"Unchanged"
"Q15691","MAPRE1","Microtubule-associated protein RP/EB family member 1",1.92613550321602e-16,-0.870472141048714,-0.262038224845511,1.18543321639893e-14,13.9261229077899,"Unchanged"
"Q15700-3","DLG2","Isoform 3 of Disks large homolog 2",6.31981072402169e-05,0.529775333228619,0.159478266264695,0.000207341529370212,3.68331370239265,"Unchanged"
"Q15700","DLG2","Disks large homolog 2",3.39873943947313e-08,0.813466662358782,0.244877865842657,2.35402962675627e-07,6.62818807562351,"Unchanged"
"Q15714","TSC22D1","TSC22 domain family protein 1",2.26558295624663e-06,0.33495520625072,0.100831564285282,1.03834197589149e-05,4.98365958889331,"Unchanged"
"Q15714-2","TSC22D1","Isoform 2 of TSC22 domain family protein 1",0.386068026915954,0.0907852000737819,0.0273290683845642,0.466625795113392,0.331031257042999,"Unchanged"
"Q15717","ELAVL1","ELAV-like protein 1",0.000297704865129021,-0.400999043015773,-0.120712740180299,0.000837583524626261,3.07697187387252,"Unchanged"
"Q15738","NSDHL","Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",0.000108707808917834,-0.353379079259148,-0.106377702697123,0.000338294775110893,3.47070470974389,"Unchanged"
"Q15746","MYLK","Myosin light chain kinase, smooth muscle",0.178751010750037,-0.123903055525631,-0.0372985362676346,0.242688736872169,0.614950378706265,"Unchanged"
"Q15750","TAB1","TGF-beta-activated kinase 1 and MAP3K7-binding protein 1",5.31577500097556e-05,-0.225359227630327,-0.0678398873163955,0.000177355455381048,3.75115544826648,"Unchanged"
"Q15751","HERC1","Probable E3 ubiquitin-protein ligase HERC1",0.710190544206155,-0.0232190684017244,-0.00698963606029279,0.765974561291352,0.115785653440824,"Unchanged"
"Q15759","MAPK11","Mitogen-activated protein kinase 11",0.252830612852363,-0.127524353058054,-0.0383886554481181,0.325993530563288,0.486791018547227,"Unchanged"
"Q15768","EFNB3","Ephrin-B3",0.000130968416204554,0.404508031940313,0.121769051101038,0.000399100483155609,3.39891774645379,"Unchanged"
"Q15771","RAB30","Ras-related protein Rab-30",0.84806999227736,-0.011683283201207,-0.00351701869140042,0.882808028237825,0.0541337260274495,"Unchanged"
"Q15773","MLF2","Myeloid leukemia factor 2",1.65632321328636e-06,0.540710805020271,0.16277017129072,7.82524736750024e-06,5.10650192488154,"Unchanged"
"Q15785","TOMM34","Mitochondrial import receptor subunit TOM34",0.00841327859293397,0.1791933638695,0.0539425775486497,0.0163821269325124,1.78562971337616,"Unchanged"
"Q15788","NCOA1","Nuclear receptor coactivator 1",0.124524929670443,-0.145712301889867,-0.0438637736060952,0.177125534506473,0.751718826184927,"Unchanged"
"Q15796","SMAD2","Mothers against decapentaplegic homolog 2",0.00263820973139823,-0.242723467825912,-0.0730670444671808,0.00584544509113725,2.23318241465348,"Unchanged"
"Q15797","SMAD1","Mothers against decapentaplegic homolog 1",0.000628593932525851,-0.418608348482213,-0.126013669328507,0.0016332069268378,2.78695878679395,"Unchanged"
"Q15800","MSMO1","Methylsterol monooxygenase 1",0.150864904339822,0.134279119572855,0.0404220427827797,0.209364160582724,0.679097659778929,"Unchanged"
"Q15811","ITSN1","Intersectin-1",8.62234580364085e-09,0.326308727888247,0.0982287149413181,6.87891546579819e-08,7.1624800275126,"Unchanged"
"Q15813","TBCE","Tubulin-specific chaperone E",3.21521670708633e-06,-0.239306444502706,-0.0720384179510123,1.41794553819233e-05,4.84834044963023,"Unchanged"
"Q15814","TBCC","Tubulin-specific chaperone C",0.0001945601233223,0.231040312579724,0.0695500642940791,0.000572639621610495,3.24211860592761,"Unchanged"
"Q15818","NPTX1","Neuronal pentraxin-1",2.0715042594489e-10,1.48321633002128,0.446492605395051,2.4661276097377e-09,8.60798445459713,"Upregulated"
"Q15819","UBE2V2","Ubiquitin-conjugating enzyme E2 variant 2",1.57808838112797e-06,0.465447746116197,0.140113732995169,7.48126768302278e-06,5.12602480573254,"Unchanged"
"Q15828","CST6","Cystatin-M",0.0873371553520972,-0.239379944727018,-0.0720605437232183,0.129437757867557,0.887939018554589,"Unchanged"
"Q15831","STK11","Serine/threonine-protein kinase STK11",0.130888917745514,0.115124972587266,0.0346560699987605,0.18526022793015,0.732217805961282,"Unchanged"
"Q15833","STXBP2","Syntaxin-binding protein 2",5.51634478682828e-05,0.624086099163163,0.187868635725038,0.000183221052410363,3.7370246266269,"Unchanged"
"Q15836","VAMP3","Vesicle-associated membrane protein 3",2.47951010307912e-09,-0.619327469677486,-0.186436145511598,2.32534192388087e-08,7.6335131783712,"Unchanged"
"Q15843","NEDD8","NEDD8",2.3775767384011e-07,0.371268460739964,0.111762943126724,1.38184118531187e-06,5.85954186745823,"Unchanged"
"Q15847","ADIRF","Adipogenesis regulatory factor",9.78538649630343e-06,0.573899515561381,0.172760968681003,3.85581173290746e-05,4.41388417947758,"Unchanged"
"Q15878","CACNA1E","Voltage-dependent R-type calcium channel subunit alpha-1E",1.46443401747828e-07,0.471379572022186,0.141899390521928,8.84692697850811e-07,6.05320755732918,"Unchanged"
"Q15878-2","CACNA1E","Isoform 2 of Voltage-dependent R-type calcium channel subunit alpha-1E",0.00206321374202415,0.279484021759872,0.0841330738585264,0.00469054496166638,2.32877669671023,"Unchanged"
"Q15904","ATP6AP1","V-type proton ATPase subunit S1",3.04345563147188e-09,0.517881623853342,0.155897902983027,2.77861452552791e-08,7.55617169829203,"Unchanged"
"Q15907","RAB11B","Ras-related protein Rab-11B",0.0955371213690047,0.0637721276404619,0.0191973233070911,0.140203827463604,0.853240130280674,"Unchanged"
"Q15942","ZYX","Zyxin",0.00420777764894018,-0.239930201655485,-0.0722261875640089,0.00884005222009895,2.05354516950799,"Unchanged"
"Q16134","ETFDH","Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",4.36401489302021e-05,0.250553368603287,0.0754240794642435,0.000148622305620496,3.82791600564328,"Unchanged"
"Q16143","SNCB","Beta-synuclein",2.12780958648029e-12,1.46948711200526,0.442359698955219,4.19056899417389e-11,10.3777270046583,"Upregulated"
"Q16181","SEPTIN7","Septin-7",0.722536100373593,-0.0195366461064435,-0.00588111649271139,0.775890534331699,0.110199546382445,"Unchanged"
"Q16186","ADRM1","Proteasomal ubiquitin receptor ADRM1",0.265945450532423,0.0961439975353144,0.0289422271611735,0.340167376233065,0.468307339757382,"Unchanged"
"Q16204","CCDC6","Coiled-coil domain-containing protein 6",7.07880317538648e-07,0.451377657385242,0.135878214245497,3.67149663566133e-06,5.43515686541732,"Unchanged"
"Q16288","NTRK3","NT-3 growth factor receptor",0.0015334805122915,0.235929497469662,0.0710218556002977,0.00361992445795472,2.44130049240488,"Unchanged"
"Q16348","SLC15A2","Solute carrier family 15 member 2",0.002193097654349,-0.537326477337121,-0.161751387142936,0.00494666954562424,2.30568710101755,"Unchanged"
"Q16352","INA","Alpha-internexin",0.404473028445046,0.131805869775334,0.0396775204069562,0.485297229777493,0.313992187761125,"Unchanged"
"Q16363","LAMA4","Laminin subunit alpha-4",0.14822839031723,-0.151745197558191,-0.0456798561629722,0.205912594610373,0.686317089018179,"Unchanged"
"Q16378","PRR4","Proline-rich protein 4",0.14007386465169,-0.204567016744354,-0.0615808081635466,0.196183231261088,0.707338116640104,"Unchanged"
"Q16401","PSMD5","26S proteasome non-ATPase regulatory subunit 5",0.0204688917761539,-0.152220011836089,-0.0458227895029891,0.0361311321416208,1.44211842993059,"Unchanged"
"Q16512","PKN1","Serine/threonine-protein kinase N1",1.20041483704741e-08,-0.546613380780896,-0.164547023646347,9.245206113707e-08,7.03408340218488,"Unchanged"
"Q16513","PKN2","Serine/threonine-protein kinase N2",0.000938242615123248,-0.243532388413502,-0.0733105538281556,0.00234407623995815,2.630028267204,"Unchanged"
"Q16527","CSRP2","Cysteine and glycine-rich protein 2",1.15521338777433e-09,-0.85894504874552,-0.258568224299462,1.16416460262112e-08,7.93398560993005,"Unchanged"
"Q16531","DDB1","DNA damage-binding protein 1",0.025493431587146,-0.0778205274120314,-0.0234263130294126,0.0437674281270727,1.35884897276173,"Unchanged"
"Q16537","PPP2R5E","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform",2.80368241261823e-13,0.432129931016596,0.130084071260202,7.05320542707206e-12,11.1516134669927,"Unchanged"
"Q16539","MAPK14","Mitogen-activated protein kinase 14",0.000820682824420855,-0.273832488198326,-0.0824317927349992,0.00208206356596723,2.68150601549437,"Unchanged"
"Q16540","MRPL23","Large ribosomal subunit protein uL23m",0.000695649946050806,-0.251631580005462,-0.075748653437965,0.00178855467293107,2.74749777970324,"Unchanged"
"Q16543","CDC37","Hsp90 co-chaperone Cdc37",3.32579265116053e-09,0.401761519787675,0.120942268559638,3.00061371000649e-08,7.52278991074337,"Unchanged"
"Q16555","DPYSL2","Dihydropyrimidinase-related protein 2",0.00692772903315867,0.250349686904022,0.0753627651631967,0.0137576595291163,1.86145544255728,"Unchanged"
"Q16563-2","SYPL1","Isoform 2 of Synaptophysin-like protein 1",2.44557719033343e-15,-1.09333863150211,-0.329127723500344,1.06692174512458e-13,12.9718674333468,"Downregulated"
"Q16566","CAMK4","Calcium/calmodulin-dependent protein kinase type IV",0.00432079998796304,0.263399374292551,0.0792911125011821,0.00904441977437876,2.04361928915445,"Unchanged"
"Q16576","RBBP7","Histone-binding protein RBBP7",3.79054681452756e-05,-0.593031221457838,-0.178520186024058,0.000131429774610355,3.88130623687553,"Unchanged"
"Q16595","FXN","Frataxin, mitochondrial",0.00127113687053284,0.192834808082673,0.0580490614409918,0.00305507198346682,2.51497855247408,"Unchanged"
"Q16602","CALCRL","Calcitonin gene-related peptide type 1 receptor",2.77723376838968e-09,-0.623662605694951,-0.187741151488138,2.55928774939974e-08,7.59188088216638,"Unchanged"
"Q16610-2","ECM1","Isoform 2 of Extracellular matrix protein 1",6.14458850441004e-05,-0.562382544938149,-0.16929401506423,0.000202653820865543,3.69324520359178,"Unchanged"
"Q16620-2","NTRK2","Isoform TrkB-T1 of BDNF/NT-3 growth factors receptor",1.18095554316254e-06,-0.461262641476798,-0.138853890963717,5.78559101564989e-06,5.23765226994906,"Unchanged"
"Q16620","NTRK2","BDNF/NT-3 growth factors receptor",0.6008754510041,0.0392700632412097,0.0118214669672256,0.670308218768614,0.173725455611533,"Unchanged"
"Q16623","STX1A","Syntaxin-1A",3.44539907210852e-06,0.727109582821218,0.21888179456391,1.50691501679781e-05,4.82191123924241,"Unchanged"
"Q16626","MEA1","Male-enhanced antigen 1",0.350196774956658,-0.0753031809376639,-0.0226685162311489,0.429899369502734,0.366633191825733,"Unchanged"
"Q16629","SRSF7","Serine/arginine-rich splicing factor 7",6.47732083608986e-05,-0.533227805456088,-0.16051756396436,0.000211851978501996,3.67396747573433,"Unchanged"
"Q16630","CPSF6","Cleavage and polyadenylation specificity factor subunit 6",0.0272098321401366,-0.260299045618058,-0.0783578205737426,0.0463791723397532,1.33367700583786,"Unchanged"
"Q16643-3","DBN1","Isoform 3 of Drebrin",0.0376197950969518,0.154442109291095,0.0464917074902344,0.0618001066738058,1.20901077527032,"Unchanged"
"Q16647","PTGIS","Prostacyclin synthase",0.297897859659561,-0.0991438949445307,-0.0298452862652623,0.374983554900174,0.425987778066187,"Unchanged"
"Q16650","TBR1","T-box brain protein 1",0.178586306330359,0.132239007047329,0.0398079077180667,0.242512886039236,0.615265180001721,"Unchanged"
"Q16653","MOG","Myelin-oligodendrocyte glycoprotein",6.63751354174633e-05,-1.09934344972372,-0.330935353903558,0.000215914963866245,3.6657172580857,"Downregulated"
"Q16656","NRF1","Nuclear respiratory factor 1",0.00557424542652197,-0.242666920541438,-0.0730500220383809,0.0113142737706172,1.9463733168781,"Unchanged"
"Q16658","FSCN1","Fascin",0.000819922385602159,-0.378389341773731,-0.113906541913443,0.00208090022236954,2.68174874338914,"Unchanged"
"Q16666","IFI16","Gamma-interferon-inducible protein 16",0.0622670270129035,-0.180211997473916,-0.0542492168181702,0.0958248683535449,1.01852176871716,"Unchanged"
"Q16698","DECR1","2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial",2.87043527067507e-09,-0.514327006021126,-0.154827856392408,2.6298075608208e-08,7.58007603034348,"Unchanged"
"Q16718","NDUFA5","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5",6.03158447243191e-18,0.720012193992073,0.216745267635447,6.92928529474553e-16,15.1593115573875,"Unchanged"
"Q16720-2","ATP2B3","Isoform XA of Plasma membrane calcium-transporting ATPase 3",8.94797979096437e-12,1.00614454549827,0.302879688168682,1.53455238108915e-10,9.81401828257937,"Upregulated"
"Q16740","CLPP","ATP-dependent Clp protease proteolytic subunit, mitochondrial",1.91359779858578e-08,-0.406642082745381,-0.122411464405634,1.41376523318883e-07,6.84962270255865,"Unchanged"
"Q16762","TST","Thiosulfate sulfurtransferase",5.01752192107067e-11,-0.836203056867582,-0.251722202583056,7.05832216366125e-10,9.15129852297984,"Unchanged"
"Q16769","QPCT","Glutaminyl-peptide cyclotransferase",0.540891312240355,0.0643608664604791,0.0193745513515281,0.615444670728419,0.210810984613137,"Unchanged"
"Q16773","KYAT1","Kynurenine--oxoglutarate transaminase 1",0.201131971698033,-0.116585448038676,-0.035095716917566,0.268568815550249,0.57094441616728,"Unchanged"
"Q16774","GUK1","Guanylate kinase",0.00749980626537835,0.201506059449247,0.0606593682022729,0.0147914634012169,1.82998885672433,"Unchanged"
"Q16775","HAGH","Hydroxyacylglutathione hydrolase, mitochondrial",7.80894997540429e-06,0.27655799050909,0.0832522506837908,3.13677693359334e-05,4.50351636429684,"Unchanged"
"Q16795","NDUFA9","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",6.34287932614474e-16,0.780313325219513,0.234897716907377,3.26279605933699e-14,13.4864100708865,"Unchanged"
"Q16798","ME3","NADP-dependent malic enzyme, mitochondrial",5.86508999236301e-09,0.606249038001234,0.182499145280804,4.89279441850264e-08,7.31044303169266,"Unchanged"
"Q16799","RTN1","Reticulon-1",2.85947405077756e-07,0.375647583414866,0.113081190406562,1.63030228552603e-06,5.7877318626118,"Unchanged"
"Q16799-3","RTN1","Isoform RTN1-C of Reticulon-1",4.44102055469179e-10,0.701665923335826,0.211222489859347,4.91363638579302e-09,8.30859698491057,"Unchanged"
"Q16816","PHKG1","Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform",0.000126493901651094,-0.304890568765845,-0.0917812065935709,0.000386833391340281,3.41247604480383,"Unchanged"
"Q16822","PCK2","Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",0.190820783192257,-0.118322672669374,-0.0356186736406122,0.256849767339237,0.590320823333965,"Unchanged"
"Q16836-2","HADH","Isoform 2 of Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",0.00099117717429048,-0.189641732078066,-0.05708784978517,0.00245673652009503,2.6096414182064,"Unchanged"
"Q16849","PTPRN","Receptor-type tyrosine-protein phosphatase-like N",7.70060374594584e-12,1.19723170630252,0.360402655357028,1.35699047560936e-10,9.86742320053836,"Upregulated"
"Q16850","CYP51A1","Lanosterol 14-alpha demethylase",0.630565071688637,-0.0455473827431963,-0.0137111284296901,0.697222495853348,0.156628608843511,"Unchanged"
"Q16851","UGP2","UTP--glucose-1-phosphate uridylyltransferase",0.00853936266488568,0.19633086283738,0.0591014787886421,0.0165994999574329,1.77990499442974,"Unchanged"
"Q16851-2","UGP2","Isoform 2 of UTP--glucose-1-phosphate uridylyltransferase",0.153212482402922,-0.134444302590723,-0.0404717678259324,0.212493690382965,0.672653961013876,"Unchanged"
"Q16853","AOC3","Amine oxidase [copper-containing] 3",0.0966114788320925,-0.30339931738897,-0.0913322951980565,0.141577597360314,0.849005462130149,"Unchanged"
"Q16854","DGUOK","Deoxyguanosine kinase, mitochondrial",0.632192385719414,-0.0308088589697721,-0.00927439068208273,0.698685604419419,0.155718204771442,"Unchanged"
"Q16864","ATP6V1F","V-type proton ATPase subunit F",1.26070587238545e-06,0.540542180341741,0.162719410204473,6.11975040729079e-06,5.21326629010064,"Unchanged"
"Q16873","LTC4S","Leukotriene C4 synthase",0.000236895051031826,-0.35853100975803,-0.107928588312863,0.000682657853997649,3.16579690883906,"Unchanged"
"Q16875","PFKFB3","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3",0.0499946407849597,-0.209718742133268,-0.0631316320350333,0.0794222306823524,1.10005791934426,"Unchanged"
"Q16880","UGT8","2-hydroxyacylsphingosine 1-beta-galactosyltransferase",5.20194885757525e-14,-0.809271133684187,-0.243614885863936,1.54958812100492e-12,11.8097837215364,"Unchanged"
"Q16881","TXNRD1","Thioredoxin reductase 1, cytoplasmic",0.813673409580142,-0.0124371691374243,-0.00374396097151107,0.853156497145713,0.0689712975395785,"Unchanged"
"Q16890","TPD52L1","Tumor protein D53",0.0216541804959958,0.231240959367608,0.069610464995766,0.0379705586769013,1.42055301285466,"Unchanged"
"Q16891-2","IMMT","Isoform 2 of MICOS complex subunit MIC60",4.55242564242507e-16,0.444832412978087,0.133907899349992,2.45155234009657e-14,13.6105588302283,"Unchanged"
"Q16891-4","IMMT","Isoform 4 of MICOS complex subunit MIC60",3.75554271891878e-06,0.408850398520128,0.123076233693731,1.63016095475486e-05,4.78776951319674,"Unchanged"
"Q17R31","TATDN3","Putative deoxyribonuclease TATDN3",0.184318005923583,-0.0895499653756504,-0.0269572256887417,0.249265060786984,0.603338591816405,"Unchanged"
"Q17R89","ARHGAP44","Rho GTPase-activating protein 44",2.83551759282823e-05,0.364608919587464,0.109758221482463,0.000101533390486737,3.9933911112541,"Unchanged"
"Q17RN3","FAM98C","Protein FAM98C",0.318667646044569,-0.110220057853084,-0.0331795435375976,0.39685204772994,0.401371374422176,"Unchanged"
"Q17RY0","CPEB4","Cytoplasmic polyadenylation element-binding protein 4",4.68204215977387e-10,0.564777908396731,0.17001509131578,5.1720058665579e-09,8.28634099117519,"Unchanged"
"Q1KMD3","HNRNPUL2","Heterogeneous nuclear ribonucleoprotein U-like protein 2",0.00112892000910972,-0.423809491594097,-0.127579369416925,0.00275067006814892,2.56056149836908,"Unchanged"
"Q1L5Z9","LONRF2","LON peptidase N-terminal domain and RING finger protein 2",0.00445061407305466,0.233771002198701,0.0703720837782394,0.00927110390014077,2.03286855181055,"Unchanged"
"Q24JP5","TMEM132A","Transmembrane protein 132A",0.000669681077822014,0.263039759448139,0.079182857646128,0.00173017678764136,2.7619095188513,"Unchanged"
